,movieCd,movieNm,director,openDt,prdtYear,repNationNm,repGenreNm,showTm,watchGradeNm,actor_1,actor_2,actor_3,companyNm
1292,20081364,내 친구의 사생활,다이앤 잉글리쉬 ,20081009,2008,미국,멜로/로맨스,113,15세이상관람가,맥 라이언,아네트 베닝,에바 멘데스,(주)엠플러스픽쳐스
1293,20080017,에반게리온 : 서(序),안노 히데아키,20080124,2007,일본,애니메이션,98,12세이상관람가,미츠이시 코토노,하야시바라 메구미,야마구치 유리코,(주)태원엔터테인먼트
1294,20081519,너를 잊지 않을 거야,하나도 준지,20081030,2006,일본,드라마,108,전체관람가,하라 히데코,이태성,오나가 마키,롯데쇼핑㈜롯데엔터테인먼트
1295,20081363,더 클럽,마르셀 랭겐거,20081002,2008,미국,멜로/로맨스,107,청소년관람불가,휴 잭맨,이완 맥그리거,미쉘 윌리엄스,(주)시너지하우스 (시너지)
1296,20080105,집결호,펑샤오강,20080306,2007,중국,액션,124,12세이상관람가,장한위,,,(주)시네마서비스
1297,20081213,미스 페티그루의 어느 특별한 하루,바랫 낼러리,20081002,2008,영국,멜로/로맨스,91,12세이상관람가,에이미 아담스,프란시스 맥도먼드,,(주)넥스트엔터테인먼트월드(NEW)
1298,20080661,위 오운 더 나잇,제임스 그레이,20080529,2007,미국,범죄,116,청소년관람불가,호아킨 피닉스,에바 멘데스,마크 월버그,유니버설픽쳐스인터내셔널 코리아(유)
1299,20081170,썸머 솔스티스,다니엘 미릭,20080828,2008,미국,공포(호러),90,15세이상관람가,엘리자베스 하노이스,숀 애쉬모어,,㈜케이디미디어
1300,20081331,동키호테,호셉 포조,20080925,2007,스페인,애니메이션,83,전체관람가,,,,(주)팝엔터테인먼트
1301,19880020,아스팔트 위의 동키호테,석래명,19880402,1988,한국,드라마,110,중학생이상관람가,최재성,최수지,박중훈,(주)삼영필림
1302,19890020,내사랑 동키호테,석래명,19890401,1989,한국,드라마,98,고등학생이상관람가,박중훈,최재성,김지연,예필림
1303,19950282,성룡의 썬더볼트 ,진가상,19950908,1995,홍콩,액션,110,고등학생이상관람가,성룡,원영의,왕민덕,골든하베스트
1304,20080054,주노,제이슨 라이트먼,20080221,2007,미국,드라마,95,12세이상관람가,엘렌 페이지,마이클 세라,,㈜미로비젼
1305,20000031,주노명 베이커리,박헌수,20000115,2000,한국,멜로/로맨스,108,18세관람가,최민수,황신혜,이미연,(주)시네마서비스
1306,19950185,당신이 잠든 사이에 ,존 터틀타웁,19950513,1994,미국,코미디,103,고등학생이상관람가,빌 풀만,피터 보일,피터 갤러거,카라반 픽쳐스
1307,20081700,트로픽 썬더 ,벤 스틸러,20081210,2008,미국,액션,106,청소년관람불가,벤 스틸러,로버트 다우니 주니어,매튜 매커너히,씨제이엔터테인먼트
1308,20080071,노인을 위한 나라는 없다,조엘 코엔,20080221,2007,미국,스릴러,122,청소년관람불가,조슈 브롤린,하비에르 바르뎀,토미 리 존스,파라마운트 밴티지
1309,20080079,사랑보다 황금,앤디 테넌트,20080228,2008,미국,멜로/로맨스,112,12세이상관람가,케이트 허드슨,매튜 매커너히,,워너브러더스 코리아(주)
1310,20072673,흑심모녀,조남호,20080612,2008,한국,가족,93,12세이상관람가,심혜진,김수미,이상우,㈜이룸영화사
1311,20081386,언더 더 쎄임 문,패트리시아 리건,20081016,2007,멕시코,드라마,103,전체관람가,아드리안 알론소,케이트 델 카스틸로,유지니오 델베즈,(주)유니코리아문예투자
1312,20050086,사과,강이관,20081016,2005,한국,드라마,118,15세이상관람가,문소리,김태우,이선균,영화사청어람(주)
1313,20164521,극장판 요괴워치: 염라대왕과 5개의 이야기다냥!,타카하시 시게하루,20160720,2016,일본,애니메이션,94,전체관람가,토마츠 하루카,유키 아오이,세키 토모카즈,씨제이이앤엠(주)
1314,20150258,홀리워킹데이,이희원,20160630,2015,한국,다큐멘터리,83,전체관람가,,,,홍시픽쳐스
1315,20165201,언더 워터,자움 콜렛 세라,20160713,2016,미국,공포(호러),86,15세이상관람가,블레이크 라이블리,오스카 제나다,,유니버설픽쳐스인터내셔널 코리아(유)
1316,20166682,워하우스: 죽음의 표식,루크 마세이,20160708,2013,영국,스릴러,80,15세이상관람가,조셉 모건,맷 라이언,,(주)나우콘텐츠
1317,20080088,쿵푸 덩크,주연평,20080228,2008,대만,코미디,98,15세이상관람가,채탁연,주걸륜,,(주)싸이더스
1318,20080516,서울이 보이냐,송동윤,20080508,2008,한국,가족,84,전체관람가,유승호,오수아,이창훈,(주)라인픽처스 
1319,20080871,잘못된 만남,정영배,20080710,2007,한국,드라마,104,15세이상관람가,정웅인,성지루,최종원,(주)씨네라가픽쳐스 
1320,20080029,3:10 투 유마,제임스 맨골드,20080221,2007,미국,범죄,122,15세이상관람가,러셀 크로우,크리스찬 베일,,(주)시네마서비스
1321,20081168,스마트 피플,노암 머로,20080821,2008,미국,코미디,94,12세이상관람가,데니스 퀘이드,애쉬튼 홈즈,사라 제시카 파커,씨제이엔터테인먼트
1322,20080268,스페어,이성한,20080828,2007,한국,액션,98,15세이상관람가,정우,임준일,김수현,(주)필름더데이즈
1323,20081621,와인 미라클,랜덜 밀러,20081113,2008,미국,코미디,108,15세이상관람가,알란 릭맨,빌 풀만,,롯데쇼핑㈜롯데엔터테인먼트
1324,20081092,누들,아일레트 메나헤미 ,20080814,2007,이스라엘,드라마,100,전체관람가,밀리 아비탈,바오치 첸,,프리비젼엔터테인먼트
1325,20080828,도화선,엽위신,20080612,2007,홍콩,액션,87,청소년관람불가,견자단,고천락,예성,㈜스튜디오이쩜영
1326,20081392,구구는 고양이다,이누도 잇신 ,20081016,2008,일본,코미디,115,전체관람가,코이즈미 쿄코,카세 료,우에노 주리,씨제이엔터테인먼트
1327,20080329,식코,마이클 무어,20080403,2007,미국,다큐멘터리,123,12세이상관람가,마이클 무어,,,(주)스폰지이엔티
1328,20080513,갓파 쿠와 여름방학을,하라 케이이치 ,20080626,2007,일본,애니메이션,138,전체관람가,요코카와 다카히로,도미자와 가자토,,㈜메가박스
1329,20080289,비투스,프레디 M 뮤러,20080409,2006,스위스,드라마,121,전체관람가,테오 게오르규,,,이미지팩토리
1330,20081552,피아노의 숲,코지마 마사유키,20081030,2007,일본,애니메이션,100,전체관람가,우에토 아야,카미키 류노스케,,(주)이모션픽처스
1331,20080656,날나리 종부전,임원국,20080522,2008,한국,코미디,110,12세이상관람가,박정아,박진우,장민호,(주)필름캔 
1332,20081620,"연공:안녕, 사랑하는 모든 것",이마이 나츠키 ,20081113,2007,일본,멜로/로맨스,118,15세이상관람가,아라가키 유이,미우라 하루마,,(주)성원아이컴
1333,20080848,돼지코 아기공룡 임피의 모험,호거 태프 ,20080626,2006,독일,애니메이션,78,전체관람가,,,,(유)마스엔터테인먼트코리아
1334,20080225,브레이브 스토리,치기라 코이치,20080320,2006,일본,애니메이션,112,전체관람가,마츠 다카코,웬츠 에이지,,예지림엔터테인먼트
1335,20070291,무림여대생,곽재용,20080626,2008,한국,멜로/로맨스,115,15세이상관람가,신민아,온주완,유건,포도필름
1336,20081698,4요일: 자살을 부르는 요일,서민영,20081211,2008,한국,공포(호러),80,청소년관람불가,정운택,임예원,단소영,(주)재하엔터테인먼트
1337,20080994,소림소녀,모토히로 카츠유키,20080724,2008,일본,액션,108,12세이상관람가,시바사키 코우,나카무라 토오루,,㈜케이디미디어
1338,20081333,인 블룸,바딤 피얼먼,20080925,2007,미국,스릴러,90,청소년관람불가,우마 서먼,에반 레이첼 우드,,㈜케이디미디어
1339,20080227,아임 낫 데어,토드 헤인즈,20080529,2007,미국,드라마,135,15세이상관람가,케이트 블란쳇,벤 위쇼,크리스찬 베일,(주)스폰지이엔티
1340,20080728,남주기 아까운 그녀,폴 웨이랜드,20081009,2008,미국,코미디,101,15세이상관람가,패트릭 뎀시,미셸 모나한,,한국소니픽쳐스릴리징브에나비스타영화㈜
1341,20070686,MR. 후아유,프랭크 오즈,20080103,2007,미국,코미디,90,15세이상관람가,매튜 맥퍼딘,루퍼트 그레이브즈,,필름메신저
1342,20080845,크로우즈 제로,미이케 다카시,20080702,2007,일본,스릴러,129,15세이상관람가,오구리 슌,야베 쿄스케,,(주)쇼박스
1343,20080080,연을 쫓는 아이,마크 포스터,20080313,2007,미국,드라마,127,12세이상관람가,제케리아 에브라히미,아흐마드 칸 마흐미드제다,,씨제이엔터테인먼트
1344,20080026,어크로스 더 유니버스,줄리 테이머,20080214,2007,미국,멜로/로맨스,132,15세이상관람가,짐 스터게스,에반 레이첼 우드,,한국소니픽쳐스릴리징브에나비스타영화㈜
1345,20080030,"화성아이, 지구아빠",메노 메이제스,20080214,2007,미국,코미디,107,전체관람가,존 쿠삭,아만다 피트,,뉴라인 시네마
1346,20080877,플래닛 테러,로버트 로드리게즈,20080702,2007,미국,액션,105,청소년관람불가,로즈 맥고완,프레디 로드리게스,조슈 브롤린,롯데쇼핑㈜롯데엔터테인먼트
1347,20070203,방울토마토,정영배,20080529,2007,한국,가족,100,12세이상관람가,신구,김향기,김영호,(주)P&J시네마
1348,20081453,이스턴 프라미스,데이빗 크로넨버그,20081211,2007,미국,드라마,100,청소년관람불가,비고 모텐슨,나오미 왓츠,,(유)마스엔터테인먼트코리아
1349,20080223,내겐 너무 사랑스러운 그녀,크레이그 질레스피,20080320,2007,미국,코미디,106,15세관람가,패트리샤 클락슨,라이언 고슬링,,(주)누리픽쳐스
1350,20080875,카운터페이터,스테판 루조비츠키,20080703,2007, 오스트리아,범죄,98,15세이상관람가,오거스트 딜,칼 마르코비치,,미디어소프트
1351,20080256,어웨이 프롬 허,사라 폴리,20080327,2006,캐나다,멜로/로맨스,110,12세이상관람가,고든 핀센트,줄리 크리스티,,(유)마스엔터테인먼트코리아
1352,20090412,명탐정 코난 : 칠흑의 추적자,야마모토 타이치로,20090729,2009,일본,애니메이션,110,전체관람가,다이고,타카야마 미나미,야마자키 와카나,에이원엔터테인먼트
1353,20147909,추적자,무로가 아츠시,20140306,2012,일본,범죄,91,청소년관람불가,양동근,오자와 히토시,이기우,스크린조이
1354,20126306,장고:분노의 추적자,쿠엔틴 타란티노,20130321,2012,미국,서부극(웨스턴),165,청소년관람불가,레오나르도 디카프리오,제이미 폭스,크리스토프 왈츠,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
1355,20081129,텐텐,미키 사토시,20080911,2007,일본,코미디,101,12세이상관람가,오다기리 조,미우라 토모카즈,,(주)스폰지이엔티
1356,20081452,더 폴: 오디어스와 환상의 문,타셈 싱,20081204,2006,인도,드라마,117,12세이상관람가,리 페이스,카틴카 언타루,,(주)영화사구안
1357,20080143,데어 윌 비 블러드,폴 토마스 앤더슨,20080306,2007,미국,스릴러,158,15세이상관람가,폴 다노,다니엘 데이 루이스,,한국소니픽쳐스릴리징브에나비스타영화㈜
1358,20080253,그레이시 스토리,데이비스 구겐하임,20080327,2007,미국,드라마,96,12세이상관람가,칼리 슈로더,엘리자베스 슈,더못 멀로니,㈜미로비젼
1359,20072687,경축! 우리사랑,오점균,20080410,2007,한국,드라마,100,15세이상관람가,김해숙,기주봉,김영민,(주)아이비픽쳐스
1360,20080395,할람 포,데이빗 맥킨지,20080430,2007,영국,드라마,95,청소년관람불가,제이미 벨,소피아 마일즈,,(주)영화사 진진
1361,20081567,맨데이트: 신이 주신 임무,박희준,20081030,2008,한국,스릴러,87,청소년관람불가,재희,유다인,심원철,메가픽쳐스제이씨(주)
1362,20080517,페르세폴리스,뱅상 파로노,20080508,2007,프랑스,애니메이션,95,12세이상관람가,다니엘 다리우,까뜨린느 드뇌브,,(주)스폰지이엔티
1363,20080052,밤과 낮,홍상수,20080228,2008,한국,드라마,144,청소년관람불가,김영호,박은혜,황수정,(주)영화사봄
1364,20080995,마을에 부는 산들바람,야마시타 노부히로,20080724,2007,일본,멜로/로맨스,121,전체관람가,카호,오카다 마사키,나츠카와 유이,(주)스폰지이엔티
1365,20081518,마이 쎄시 걸,얀 사뮤엘,20081030,2008,미국,멜로/로맨스,92,15세이상관람가,제시 브래포드,,,(주)쇼박스
1366,20080677,우린 액션배우다,정병길,20080828,2008,한국,다큐멘터리,110,12세이상관람가,권귀덕,곽진석,전세진,독립영화단체앞에있다
1367,20090074,해운대,윤제균,20090722,2009,한국,액션,129,12세이상관람가,설경구,하지원,박중훈,(주)제이케이필름
1368,20150968,국가대표 2,김종현,20160810,2016,한국,드라마,126,12세이상관람가,수애,오달수,오연서,케이엠컬쳐㈜
1369,20090307,국가대표,김용화,20090729,2009,한국,드라마,137,12세이상관람가,하정우,성동일,김지석,케이엠컬쳐㈜
1370,20090527,국가대표 완결판-못 다한 이야기,김용화,20090910,2009,한국,드라마,144,12세이상관람가,하정우,성동일,김지석,케이엠컬쳐㈜
1371,20125527,코알라,김주환,20131024,2013,한국,드라마,104,15세이상관람가,박진주,박영서,송유하,어뮤즈
1372,20122222,더 헌트,토마스 빈터베르그,20130124,2012,덴마크,드라마,115,15세이상관람가,매즈 미켈슨,토마스 보 라센,알렉산드라 라파포르,(주)엣나인필름
1373,20127526,러시안 소설,신연식,20130919,2012,한국,드라마,140,15세이상관람가,강신효,경성환,김인수,(주) 루스이소니도스
1374,20141141,걸 아바타,노스미 히데미,20160416,2011,일본,코미디,69,청소년관람불가,하네다 아이,,,(주)영진크리에이티브
1375,20090834,아바타,제임스 카메론,20091217,2009,미국,SF,162,12세이상관람가,샘 워싱턴,조 샐다나,시고니 위버,이십세기폭스필름코퍼레이션
1376,20148168,아바타 정글의 비밀,슈커,20140327,2013,중국,애니메이션,83,전체관람가,이장원,김하영,,(주)팝엔터테인먼트
1377,20100796,아바타-스페셜 에디션,제임스 카메론,20100904,2009,미국,SF,170,,샘 워싱턴,조 샐다나,,이십세기폭스코리아(주)
1378,20090238,터미네이터 : 미래전쟁의 시작,맥지,20090521,2009,미국,SF,115,15세이상관람가,크리스찬 베일,샘 워싱턴,문 블러드굿,더 할사이온 컴퍼니
1379,20081737,7급 공무원,신태라,20090422,2008,한국,코미디,112,12세이상관람가,김하늘,강지환,유승목,(주)하리마오픽쳐스
